value_id;source_product_code;source_service_code;source_service_char_code;source_field_number;source_column;target_attribute_path;default_value;value_type;apply_method;target_multiple_occurrence;rds_id;valid_from;valid_until;parent_service_code;som_attribute_path;prefix;dependent_char_code;main_bundle_access;sid_attribute_path;open_order_indicator;fixed_value;introduction_version;
PN100490-899;V0002;V2248;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-9;V0002;V0025;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN100490-90;V0002;V0259;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0011;Functions.Voice.VoicePBXConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN100490-900;V0002;V2249;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-901;V0002;V2250;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-902;V0002;V2251;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-903;V0002;V2252;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-904;V0002;V2253;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-905;V0002;V2254;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-906;V0002;V2255;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-907;V0002;V2256;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-908;V0002;V2257;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-909;V0002;V2258;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-91;V0002;V0260;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0011;Functions.Voice.VoicePBXConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN100490-910;V0002;V2259;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-911;V0002;V2260;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-912;V0002;V2261;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-913;V0002;V2262;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-914;V0002;V2263;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-915;V0002;V2264;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-916;V0002;V2265;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-917;V0002;V2266;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-918;V0002;V2267;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-919;V0002;V2268;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-92;V0002;V0261;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0011;Functions.Voice.VoicePBXConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN100490-920;V0002;V2269;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-921;V0002;V2270;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-922;V0002;V2271;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-923;V0002;V2272;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-924;V0002;V2273;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-925;V0002;V2274;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-926;V0002;V2275;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-927;V0002;V2276;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-928;V0002;V2277;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-929;V0002;V2278;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-93;V0002;V0262;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0011;Functions.Voice.VoicePBXConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN100490-930;V0002;V2279;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-931;V0002;V2280;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-932;V0002;V2281;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-933;V0002;V2282;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-934;V0002;V2283;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-935;V0002;V2284;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-936;V0002;V2285;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-937;V0002;V2286;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-938;V0002;V2287;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-939;V0002;V2288;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-94;V0002;V0281;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0011;Functions.Voice.VoicePBXConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN100490-940;V0002;V2289;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-941;V0002;V2290;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-942;V0002;V2291;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-943;V0002;V2292;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-944;V0002;V2293;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-945;V0002;V2294;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-946;V0002;V2295;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-947;V0002;V2296;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-948;V0002;V2297;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-949;V0002;V2298;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-95;V0002;V0282;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0011;Functions.Voice.VoicePBXConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN100490-950;V0002;V2299;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-951;V0002;V2300;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-952;V0002;V2301;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-953;V0002;V2302;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-954;V0002;V2303;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-955;V0002;V2304;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-956;V0002;V2305;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-957;V0002;V2306;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-958;V0002;V2307;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-959;V0002;V2308;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-96;V0002;V0283;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0011;Functions.Voice.VoicePBXConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN100490-960;V0002;V2309;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-961;V0002;V2310;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-962;V0002;V2311;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-963;V0002;V2312;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-964;V0002;V2313;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-965;V0002;V2314;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-966;V0002;V2315;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-967;V0002;V2316;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-968;V0002;V2317;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-969;V0002;V2318;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-97;V0002;V0284;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0011;Functions.Voice.VoicePBXConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN100490-970;V0002;V2319;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-971;V0002;V2320;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-972;V0002;V2321;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-973;V0002;V2322;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-974;V0002;V2323;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-975;V0002;V2324;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-976;V0002;V2325;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-977;V0002;V2326;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-978;V0002;V2327;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-979;V0002;V2328;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-98;V0002;V0285;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0011;Functions.Voice.VoicePBXConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN100490-980;V0002;V2330;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-981;V0002;V2100;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-982;V0002;V2101;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-983;V0002;V2102;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-984;V0002;V2103;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-985;V0002;V2104;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-986;V0002;V2105;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-987;V0002;V2106;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-988;V0002;V2107;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-989;V0002;V2108;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-99;V0002;V0286;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0011;Functions.Voice.VoicePBXConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN100490-990;V0002;V2109;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-991;V0002;V2110;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-992;V0002;V2111;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-993;V0002;V2112;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-994;V0002;V2113;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-995;V0002;V2114;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-996;V0002;V2115;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-997;V0002;V2116;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-998;V0002;V2117;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN100490-999;V0002;V2118;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0010;Functions.Voice.VoicePremiumConfiguration.DesiredCountriesList.Existing.DesiredCountryServiceCode;;;;;;;;
PN105912-10;V0002;V0026;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN105912-11;V0002;V0027;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.BlockingList.Existing.FeatureServiceCode;;;;;;;;
PN105912-12;V0002;V0037;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-13;V0002;V0038;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-14;V0002;V0039;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-15;V0002;V0040;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-17;V0002;V0058;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-18;V0002;V0059;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-19;V0002;V0062;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
PN105912-20;V0002;V0063;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;V0003;Functions.Voice.VoiceBasisConfiguration.FeaturesList.Existing.FeatureService.FeatureServiceCode;;;;;;;;
